date,profile,reference_price_date,weekly_cap,without_new_bosses_meso,with_available_new_bosses_meso,opportunity_factor,increase_pct,interpretation
2024-08-22,challenger_seren,2026-08-20,12,1244080000,1244080000,1.0,0.0,fixed-access solo basket; not mean realized production
2024-11-07,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2024-11-14,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2024-11-21,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2024-11-28,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2024-12-05,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2024-12-12,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2024-12-19,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2024-12-26,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2025-01-02,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2025-01-09,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2025-01-16,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2025-01-23,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2025-01-30,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2025-02-06,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2025-02-13,main_upper,2026-08-20,12,15819200000,15819200000,1.0,0.0,fixed-access solo basket; not mean realized production
2025-02-20,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-02-27,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-03-06,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-03-13,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-03-20,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-03-27,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-04-03,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-04-10,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-04-17,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-04-24,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-05-01,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-05-08,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-05-15,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-05-22,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-05-29,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-06-05,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-06-12,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-06-19,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-06-26,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-07-03,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-07-10,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-07-17,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-07-24,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-07-31,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-08-07,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-08-14,main_upper,2026-08-20,12,15819200000,18848300000,1.1914825022757156,19.148250227571562,fixed-access solo basket; not mean realized production
2025-08-21,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-08-28,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-09-04,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-09-11,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-09-18,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-09-25,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-10-02,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-10-09,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-10-16,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-10-23,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-10-30,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-11-06,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-11-13,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-11-20,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-11-27,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-12-04,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-12-11,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-12-18,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2025-12-25,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2026-01-01,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2026-01-08,main_upper,2026-08-20,12,15819200000,23497400000,1.4853722059269747,48.53722059269747,fixed-access solo basket; not mean realized production
2026-01-15,main_upper,2026-08-20,12,15819200000,26105600000,1.6502478001416,65.02478001416002,fixed-access solo basket; not mean realized production
2026-01-22,main_upper,2026-08-20,12,15819200000,26105600000,1.6502478001416,65.02478001416002,fixed-access solo basket; not mean realized production
2026-01-29,main_upper,2026-08-20,12,15819200000,26105600000,1.6502478001416,65.02478001416002,fixed-access solo basket; not mean realized production
2026-02-05,main_upper,2026-08-20,12,15819200000,26105600000,1.6502478001416,65.02478001416002,fixed-access solo basket; not mean realized production
2026-02-12,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-02-19,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-02-26,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-03-05,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-03-12,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-03-19,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-03-26,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-04-02,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-04-09,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-04-16,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-04-23,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-04-30,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-05-07,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-05-14,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-05-21,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-05-28,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-06-04,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-06-11,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-06-18,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-06-25,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-07-02,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-07-09,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-07-16,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-07-23,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-07-30,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-08-06,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-08-13,main_upper,2026-08-20,12,15819200000,30875500000,1.9517737938707393,95.17737938707394,fixed-access solo basket; not mean realized production
2026-08-20,main_upper,2026-08-20,12,15819200000,31648400000,2.0006321432183674,100.06321432183674,fixed-access solo basket; not mean realized production
