date,profile,rank,boss,meso
2025-08-21,main_extreme_suu,7,듄켈(하드),94400000
2025-08-21,main_extreme_suu,8,윌(하드),77100000
2025-08-21,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-08-21,main_extreme_suu,10,더스크(카오스),69800000
2025-08-21,main_extreme_suu,11,루시드(하드),62900000
2025-08-21,main_extreme_suu,12,데미안(하드),48900000
2025-08-28,main_extreme_suu,1,스우(익스트림),574000000
2025-08-28,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-08-28,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-08-28,main_extreme_suu,4,카링(이지),377000000
2025-08-28,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-08-28,main_extreme_suu,6,진힐라(하드),106000000
2025-08-28,main_extreme_suu,7,듄켈(하드),94400000
2025-08-28,main_extreme_suu,8,윌(하드),77100000
2025-08-28,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-08-28,main_extreme_suu,10,더스크(카오스),69800000
2025-08-28,main_extreme_suu,11,루시드(하드),62900000
2025-08-28,main_extreme_suu,12,데미안(하드),48900000
2025-09-04,main_extreme_suu,1,스우(익스트림),574000000
2025-09-04,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-09-04,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-09-04,main_extreme_suu,4,카링(이지),377000000
2025-09-04,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-09-04,main_extreme_suu,6,진힐라(하드),106000000
2025-09-04,main_extreme_suu,7,듄켈(하드),94400000
2025-09-04,main_extreme_suu,8,윌(하드),77100000
2025-09-04,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-09-04,main_extreme_suu,10,더스크(카오스),69800000
2025-09-04,main_extreme_suu,11,루시드(하드),62900000
2025-09-04,main_extreme_suu,12,데미안(하드),48900000
2025-09-11,main_extreme_suu,1,스우(익스트림),574000000
2025-09-11,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-09-11,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-09-11,main_extreme_suu,4,카링(이지),377000000
2025-09-11,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-09-11,main_extreme_suu,6,진힐라(하드),106000000
2025-09-11,main_extreme_suu,7,듄켈(하드),94400000
2025-09-11,main_extreme_suu,8,윌(하드),77100000
2025-09-11,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-09-11,main_extreme_suu,10,더스크(카오스),69800000
2025-09-11,main_extreme_suu,11,루시드(하드),62900000
2025-09-11,main_extreme_suu,12,데미안(하드),48900000
2025-09-18,main_extreme_suu,1,스우(익스트림),574000000
2025-09-18,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-09-18,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-09-18,main_extreme_suu,4,카링(이지),377000000
2025-09-18,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-09-18,main_extreme_suu,6,진힐라(하드),106000000
2025-09-18,main_extreme_suu,7,듄켈(하드),94400000
2025-09-18,main_extreme_suu,8,윌(하드),77100000
2025-09-18,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-09-18,main_extreme_suu,10,더스크(카오스),69800000
2025-09-18,main_extreme_suu,11,루시드(하드),62900000
2025-09-18,main_extreme_suu,12,데미안(하드),48900000
2025-09-25,main_extreme_suu,1,스우(익스트림),574000000
2025-09-25,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-09-25,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-09-25,main_extreme_suu,4,카링(이지),377000000
2025-09-25,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-09-25,main_extreme_suu,6,진힐라(하드),106000000
2025-09-25,main_extreme_suu,7,듄켈(하드),94400000
2025-09-25,main_extreme_suu,8,윌(하드),77100000
2025-09-25,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-09-25,main_extreme_suu,10,더스크(카오스),69800000
2025-09-25,main_extreme_suu,11,루시드(하드),62900000
2025-09-25,main_extreme_suu,12,데미안(하드),48900000
2025-10-02,main_extreme_suu,1,스우(익스트림),574000000
2025-10-02,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-10-02,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-10-02,main_extreme_suu,4,카링(이지),377000000
2025-10-02,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-10-02,main_extreme_suu,6,진힐라(하드),106000000
2025-10-02,main_extreme_suu,7,듄켈(하드),94400000
2025-10-02,main_extreme_suu,8,윌(하드),77100000
2025-10-02,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-10-02,main_extreme_suu,10,더스크(카오스),69800000
2025-10-02,main_extreme_suu,11,루시드(하드),62900000
2025-10-02,main_extreme_suu,12,데미안(하드),48900000
2025-10-09,main_extreme_suu,1,스우(익스트림),574000000
2025-10-09,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-10-09,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-10-09,main_extreme_suu,4,카링(이지),377000000
2025-10-09,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-10-09,main_extreme_suu,6,진힐라(하드),106000000
2025-10-09,main_extreme_suu,7,듄켈(하드),94400000
2025-10-09,main_extreme_suu,8,윌(하드),77100000
2025-10-09,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-10-09,main_extreme_suu,10,더스크(카오스),69800000
2025-10-09,main_extreme_suu,11,루시드(하드),62900000
2025-10-09,main_extreme_suu,12,데미안(하드),48900000
2025-10-16,main_extreme_suu,1,스우(익스트림),574000000
2025-10-16,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-10-16,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-10-16,main_extreme_suu,4,카링(이지),377000000
2025-10-16,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-10-16,main_extreme_suu,6,진힐라(하드),106000000
2025-10-16,main_extreme_suu,7,듄켈(하드),94400000
2025-10-16,main_extreme_suu,8,윌(하드),77100000
2025-10-16,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-10-16,main_extreme_suu,10,더스크(카오스),69800000
2025-10-16,main_extreme_suu,11,루시드(하드),62900000
2025-10-16,main_extreme_suu,12,데미안(하드),48900000
2025-10-23,main_extreme_suu,1,스우(익스트림),574000000
2025-10-23,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-10-23,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-10-23,main_extreme_suu,4,카링(이지),377000000
2025-10-23,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-10-23,main_extreme_suu,6,진힐라(하드),106000000
2025-10-23,main_extreme_suu,7,듄켈(하드),94400000
2025-10-23,main_extreme_suu,8,윌(하드),77100000
2025-10-23,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-10-23,main_extreme_suu,10,더스크(카오스),69800000
2025-10-23,main_extreme_suu,11,루시드(하드),62900000
2025-10-23,main_extreme_suu,12,데미안(하드),48900000
2025-10-30,main_extreme_suu,1,스우(익스트림),574000000
2025-10-30,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-10-30,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-10-30,main_extreme_suu,4,카링(이지),377000000
2025-10-30,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-10-30,main_extreme_suu,6,진힐라(하드),106000000
2025-10-30,main_extreme_suu,7,듄켈(하드),94400000
2025-10-30,main_extreme_suu,8,윌(하드),77100000
2025-10-30,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-10-30,main_extreme_suu,10,더스크(카오스),69800000
2025-10-30,main_extreme_suu,11,루시드(하드),62900000
2025-10-30,main_extreme_suu,12,데미안(하드),48900000
2025-11-06,main_extreme_suu,1,스우(익스트림),574000000
2025-11-06,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-11-06,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-11-06,main_extreme_suu,4,카링(이지),377000000
2025-11-06,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-11-06,main_extreme_suu,6,진힐라(하드),106000000
2025-11-06,main_extreme_suu,7,듄켈(하드),94400000
2025-11-06,main_extreme_suu,8,윌(하드),77100000
2025-11-06,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-11-06,main_extreme_suu,10,더스크(카오스),69800000
2025-11-06,main_extreme_suu,11,루시드(하드),62900000
2025-11-06,main_extreme_suu,12,데미안(하드),48900000
2025-11-13,main_extreme_suu,1,스우(익스트림),574000000
2025-11-13,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-11-13,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-11-13,main_extreme_suu,4,카링(이지),377000000
2025-11-13,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-11-13,main_extreme_suu,6,진힐라(하드),106000000
2025-11-13,main_extreme_suu,7,듄켈(하드),94400000
2025-11-13,main_extreme_suu,8,윌(하드),77100000
2025-11-13,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-11-13,main_extreme_suu,10,더스크(카오스),69800000
2025-11-13,main_extreme_suu,11,루시드(하드),62900000
2025-11-13,main_extreme_suu,12,데미안(하드),48900000
2025-11-20,main_extreme_suu,1,스우(익스트림),574000000
2025-11-20,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-11-20,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-11-20,main_extreme_suu,4,카링(이지),377000000
2025-11-20,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-11-20,main_extreme_suu,6,진힐라(하드),106000000
2025-11-20,main_extreme_suu,7,듄켈(하드),94400000
2025-11-20,main_extreme_suu,8,윌(하드),77100000
2025-11-20,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-11-20,main_extreme_suu,10,더스크(카오스),69800000
2025-11-20,main_extreme_suu,11,루시드(하드),62900000
2025-11-20,main_extreme_suu,12,데미안(하드),48900000
2025-11-27,main_extreme_suu,1,스우(익스트림),574000000
2025-11-27,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-11-27,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-11-27,main_extreme_suu,4,카링(이지),377000000
2025-11-27,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-11-27,main_extreme_suu,6,진힐라(하드),106000000
2025-11-27,main_extreme_suu,7,듄켈(하드),94400000
2025-11-27,main_extreme_suu,8,윌(하드),77100000
2025-11-27,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-11-27,main_extreme_suu,10,더스크(카오스),69800000
2025-11-27,main_extreme_suu,11,루시드(하드),62900000
2025-11-27,main_extreme_suu,12,데미안(하드),48900000
2025-12-04,main_extreme_suu,1,스우(익스트림),574000000
2025-12-04,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-12-04,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-12-04,main_extreme_suu,4,카링(이지),377000000
2025-12-04,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-12-04,main_extreme_suu,6,진힐라(하드),106000000
2025-12-04,main_extreme_suu,7,듄켈(하드),94400000
2025-12-04,main_extreme_suu,8,윌(하드),77100000
2025-12-04,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-12-04,main_extreme_suu,10,더스크(카오스),69800000
2025-12-04,main_extreme_suu,11,루시드(하드),62900000
2025-12-04,main_extreme_suu,12,데미안(하드),48900000
2025-12-11,main_extreme_suu,1,스우(익스트림),574000000
2025-12-11,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-12-11,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-12-11,main_extreme_suu,4,카링(이지),377000000
2025-12-11,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-12-11,main_extreme_suu,6,진힐라(하드),106000000
2025-12-11,main_extreme_suu,7,듄켈(하드),94400000
2025-12-11,main_extreme_suu,8,윌(하드),77100000
2025-12-11,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-12-11,main_extreme_suu,10,더스크(카오스),69800000
2025-12-11,main_extreme_suu,11,루시드(하드),62900000
2025-12-11,main_extreme_suu,12,데미안(하드),48900000
2025-12-18,main_extreme_suu,1,스우(익스트림),574000000
2025-12-18,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-12-18,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-12-18,main_extreme_suu,4,카링(이지),377000000
2025-12-18,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-12-18,main_extreme_suu,6,진힐라(하드),106000000
2025-12-18,main_extreme_suu,7,듄켈(하드),94400000
2025-12-18,main_extreme_suu,8,윌(하드),77100000
2025-12-18,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-12-18,main_extreme_suu,10,더스크(카오스),69800000
2025-12-18,main_extreme_suu,11,루시드(하드),62900000
2025-12-18,main_extreme_suu,12,데미안(하드),48900000
2025-12-25,main_extreme_suu,1,스우(익스트림),574000000
2025-12-25,main_extreme_suu,2,최초의대적자(노멀),560000000
2025-12-25,main_extreme_suu,3,감시자칼로스(노멀),505000000
2025-12-25,main_extreme_suu,4,카링(이지),377000000
2025-12-25,main_extreme_suu,5,선택받은세렌(하드),356000000
2025-12-25,main_extreme_suu,6,진힐라(하드),106000000
2025-12-25,main_extreme_suu,7,듄켈(하드),94400000
2025-12-25,main_extreme_suu,8,윌(하드),77100000
2025-12-25,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2025-12-25,main_extreme_suu,10,더스크(카오스),69800000
2025-12-25,main_extreme_suu,11,루시드(하드),62900000
2025-12-25,main_extreme_suu,12,데미안(하드),48900000
2026-01-01,main_extreme_suu,1,스우(익스트림),574000000
2026-01-01,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-01-01,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-01-01,main_extreme_suu,4,카링(이지),377000000
2026-01-01,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-01-01,main_extreme_suu,6,진힐라(하드),106000000
2026-01-01,main_extreme_suu,7,듄켈(하드),94400000
2026-01-01,main_extreme_suu,8,윌(하드),77100000
2026-01-01,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-01-01,main_extreme_suu,10,더스크(카오스),69800000
2026-01-01,main_extreme_suu,11,루시드(하드),62900000
2026-01-01,main_extreme_suu,12,데미안(하드),48900000
2026-01-08,main_extreme_suu,1,스우(익스트림),574000000
2026-01-08,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-01-08,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-01-08,main_extreme_suu,4,카링(이지),377000000
2026-01-08,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-01-08,main_extreme_suu,6,진힐라(하드),106000000
2026-01-08,main_extreme_suu,7,듄켈(하드),94400000
2026-01-08,main_extreme_suu,8,윌(하드),77100000
2026-01-08,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-01-08,main_extreme_suu,10,더스크(카오스),69800000
2026-01-08,main_extreme_suu,11,루시드(하드),62900000
2026-01-08,main_extreme_suu,12,데미안(하드),48900000
2026-01-15,main_extreme_suu,1,스우(익스트림),574000000
2026-01-15,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-01-15,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-01-15,main_extreme_suu,4,카링(이지),377000000
2026-01-15,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-01-15,main_extreme_suu,6,진힐라(하드),106000000
2026-01-15,main_extreme_suu,7,듄켈(하드),94400000
2026-01-15,main_extreme_suu,8,윌(하드),77100000
2026-01-15,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-01-15,main_extreme_suu,10,더스크(카오스),69800000
2026-01-15,main_extreme_suu,11,루시드(하드),62900000
2026-01-15,main_extreme_suu,12,데미안(하드),48900000
2026-01-22,main_extreme_suu,1,스우(익스트림),574000000
2026-01-22,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-01-22,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-01-22,main_extreme_suu,4,카링(이지),377000000
2026-01-22,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-01-22,main_extreme_suu,6,진힐라(하드),106000000
2026-01-22,main_extreme_suu,7,듄켈(하드),94400000
2026-01-22,main_extreme_suu,8,윌(하드),77100000
2026-01-22,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-01-22,main_extreme_suu,10,더스크(카오스),69800000
2026-01-22,main_extreme_suu,11,루시드(하드),62900000
2026-01-22,main_extreme_suu,12,데미안(하드),48900000
2026-01-29,main_extreme_suu,1,스우(익스트림),574000000
2026-01-29,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-01-29,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-01-29,main_extreme_suu,4,카링(이지),377000000
2026-01-29,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-01-29,main_extreme_suu,6,진힐라(하드),106000000
2026-01-29,main_extreme_suu,7,듄켈(하드),94400000
2026-01-29,main_extreme_suu,8,윌(하드),77100000
2026-01-29,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-01-29,main_extreme_suu,10,더스크(카오스),69800000
2026-01-29,main_extreme_suu,11,루시드(하드),62900000
2026-01-29,main_extreme_suu,12,데미안(하드),48900000
2026-02-05,main_extreme_suu,1,스우(익스트림),574000000
2026-02-05,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-02-05,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-02-05,main_extreme_suu,4,카링(이지),377000000
2026-02-05,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-02-05,main_extreme_suu,6,진힐라(하드),106000000
2026-02-05,main_extreme_suu,7,듄켈(하드),94400000
2026-02-05,main_extreme_suu,8,윌(하드),77100000
2026-02-05,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-02-05,main_extreme_suu,10,더스크(카오스),69800000
2026-02-05,main_extreme_suu,11,루시드(하드),62900000
2026-02-05,main_extreme_suu,12,데미안(하드),48900000
2026-02-12,main_extreme_suu,1,스우(익스트림),574000000
2026-02-12,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-02-12,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-02-12,main_extreme_suu,4,카링(이지),377000000
2026-02-12,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-02-12,main_extreme_suu,6,진힐라(하드),106000000
2026-02-12,main_extreme_suu,7,듄켈(하드),94400000
2026-02-12,main_extreme_suu,8,윌(하드),77100000
2026-02-12,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-02-12,main_extreme_suu,10,더스크(카오스),69800000
2026-02-12,main_extreme_suu,11,루시드(하드),62900000
2026-02-12,main_extreme_suu,12,데미안(하드),48900000
2026-02-19,main_extreme_suu,1,스우(익스트림),574000000
2026-02-19,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-02-19,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-02-19,main_extreme_suu,4,카링(이지),377000000
2026-02-19,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-02-19,main_extreme_suu,6,진힐라(하드),106000000
2026-02-19,main_extreme_suu,7,듄켈(하드),94400000
2026-02-19,main_extreme_suu,8,윌(하드),77100000
2026-02-19,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-02-19,main_extreme_suu,10,더스크(카오스),69800000
2026-02-19,main_extreme_suu,11,루시드(하드),62900000
2026-02-19,main_extreme_suu,12,데미안(하드),48900000
2026-02-26,main_extreme_suu,1,스우(익스트림),574000000
2026-02-26,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-02-26,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-02-26,main_extreme_suu,4,카링(이지),377000000
2026-02-26,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-02-26,main_extreme_suu,6,진힐라(하드),106000000
2026-02-26,main_extreme_suu,7,듄켈(하드),94400000
2026-02-26,main_extreme_suu,8,윌(하드),77100000
2026-02-26,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-02-26,main_extreme_suu,10,더스크(카오스),69800000
2026-02-26,main_extreme_suu,11,루시드(하드),62900000
2026-02-26,main_extreme_suu,12,데미안(하드),48900000
2026-03-05,main_extreme_suu,1,스우(익스트림),574000000
2026-03-05,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-03-05,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-03-05,main_extreme_suu,4,카링(이지),377000000
2026-03-05,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-03-05,main_extreme_suu,6,진힐라(하드),106000000
2026-03-05,main_extreme_suu,7,듄켈(하드),94400000
2026-03-05,main_extreme_suu,8,윌(하드),77100000
2026-03-05,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-03-05,main_extreme_suu,10,더스크(카오스),69800000
2026-03-05,main_extreme_suu,11,루시드(하드),62900000
2026-03-05,main_extreme_suu,12,데미안(하드),48900000
2026-03-12,main_extreme_suu,1,스우(익스트림),574000000
2026-03-12,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-03-12,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-03-12,main_extreme_suu,4,카링(이지),377000000
2026-03-12,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-03-12,main_extreme_suu,6,진힐라(하드),106000000
2026-03-12,main_extreme_suu,7,듄켈(하드),94400000
2026-03-12,main_extreme_suu,8,윌(하드),77100000
2026-03-12,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-03-12,main_extreme_suu,10,더스크(카오스),69800000
2026-03-12,main_extreme_suu,11,루시드(하드),62900000
2026-03-12,main_extreme_suu,12,데미안(하드),48900000
2026-03-19,main_extreme_suu,1,스우(익스트림),574000000
2026-03-19,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-03-19,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-03-19,main_extreme_suu,4,카링(이지),377000000
2026-03-19,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-03-19,main_extreme_suu,6,진힐라(하드),106000000
2026-03-19,main_extreme_suu,7,듄켈(하드),94400000
2026-03-19,main_extreme_suu,8,윌(하드),77100000
2026-03-19,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-03-19,main_extreme_suu,10,더스크(카오스),69800000
2026-03-19,main_extreme_suu,11,루시드(하드),62900000
2026-03-19,main_extreme_suu,12,데미안(하드),48900000
2026-03-26,main_extreme_suu,1,스우(익스트림),574000000
2026-03-26,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-03-26,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-03-26,main_extreme_suu,4,카링(이지),377000000
2026-03-26,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-03-26,main_extreme_suu,6,진힐라(하드),106000000
2026-03-26,main_extreme_suu,7,듄켈(하드),94400000
2026-03-26,main_extreme_suu,8,윌(하드),77100000
2026-03-26,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-03-26,main_extreme_suu,10,더스크(카오스),69800000
2026-03-26,main_extreme_suu,11,루시드(하드),62900000
2026-03-26,main_extreme_suu,12,데미안(하드),48900000
2026-04-02,main_extreme_suu,1,스우(익스트림),574000000
2026-04-02,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-04-02,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-04-02,main_extreme_suu,4,카링(이지),377000000
2026-04-02,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-04-02,main_extreme_suu,6,진힐라(하드),106000000
2026-04-02,main_extreme_suu,7,듄켈(하드),94400000
2026-04-02,main_extreme_suu,8,윌(하드),77100000
2026-04-02,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-04-02,main_extreme_suu,10,더스크(카오스),69800000
2026-04-02,main_extreme_suu,11,루시드(하드),62900000
2026-04-02,main_extreme_suu,12,데미안(하드),48900000
2026-04-09,main_extreme_suu,1,스우(익스트림),574000000
2026-04-09,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-04-09,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-04-09,main_extreme_suu,4,카링(이지),377000000
2026-04-09,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-04-09,main_extreme_suu,6,진힐라(하드),106000000
2026-04-09,main_extreme_suu,7,듄켈(하드),94400000
2026-04-09,main_extreme_suu,8,윌(하드),77100000
2026-04-09,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-04-09,main_extreme_suu,10,더스크(카오스),69800000
2026-04-09,main_extreme_suu,11,루시드(하드),62900000
2026-04-09,main_extreme_suu,12,데미안(하드),48900000
2026-04-16,main_extreme_suu,1,스우(익스트림),574000000
2026-04-16,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-04-16,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-04-16,main_extreme_suu,4,카링(이지),377000000
2026-04-16,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-04-16,main_extreme_suu,6,진힐라(하드),106000000
2026-04-16,main_extreme_suu,7,듄켈(하드),94400000
2026-04-16,main_extreme_suu,8,윌(하드),77100000
2026-04-16,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-04-16,main_extreme_suu,10,더스크(카오스),69800000
2026-04-16,main_extreme_suu,11,루시드(하드),62900000
2026-04-16,main_extreme_suu,12,데미안(하드),48900000
2026-04-23,main_extreme_suu,1,스우(익스트림),574000000
2026-04-23,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-04-23,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-04-23,main_extreme_suu,4,카링(이지),377000000
2026-04-23,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-04-23,main_extreme_suu,6,진힐라(하드),106000000
2026-04-23,main_extreme_suu,7,듄켈(하드),94400000
2026-04-23,main_extreme_suu,8,윌(하드),77100000
2026-04-23,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-04-23,main_extreme_suu,10,더스크(카오스),69800000
2026-04-23,main_extreme_suu,11,루시드(하드),62900000
2026-04-23,main_extreme_suu,12,데미안(하드),48900000
2026-04-30,main_extreme_suu,1,스우(익스트림),574000000
2026-04-30,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-04-30,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-04-30,main_extreme_suu,4,카링(이지),377000000
2026-04-30,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-04-30,main_extreme_suu,6,진힐라(하드),106000000
2026-04-30,main_extreme_suu,7,듄켈(하드),94400000
2026-04-30,main_extreme_suu,8,윌(하드),77100000
2026-04-30,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-04-30,main_extreme_suu,10,더스크(카오스),69800000
2026-04-30,main_extreme_suu,11,루시드(하드),62900000
2026-04-30,main_extreme_suu,12,데미안(하드),48900000
2026-05-07,main_extreme_suu,1,스우(익스트림),574000000
2026-05-07,main_extreme_suu,2,최초의대적자(노멀),560000000
2026-05-07,main_extreme_suu,3,감시자칼로스(노멀),505000000
2026-05-07,main_extreme_suu,4,카링(이지),377000000
2026-05-07,main_extreme_suu,5,선택받은세렌(하드),356000000
2026-05-07,main_extreme_suu,6,진힐라(하드),106000000
2026-05-07,main_extreme_suu,7,듄켈(하드),94400000
2026-05-07,main_extreme_suu,8,윌(하드),77100000
2026-05-07,main_extreme_suu,9,가디언엔젤슬라임(카오스),75100000
2026-05-07,main_extreme_suu,10,더스크(카오스),69800000
2026-05-07,main_extreme_suu,11,루시드(하드),62900000
2026-05-07,main_extreme_suu,12,데미안(하드),48900000
2026-05-14,main_extreme_suu,1,스우(익스트림),574000000
